x_last_hour,x_start_hour,predicted,target,error_rates
105.28766,69.69251,71.21668,96.463905,26.172716
96.463905,74.30482,71.862305,90.04679,20.194487
90.04679,94.93984,72.87717,104.9131,30.535686
104.9131,93.295456,73.01801,101.200905,27.848457
101.200905,86.59091,73.008736,88.8369,17.817104
88.8369,82.34372,79.527214,85.2519,6.7150245
85.2519,82.17246,89.4986,109.56676,18.315922
109.56676,93.830215,98.4161,112.680145,12.65888
112.680145,90.53476,96.30711,108.26203,11.042577
108.26203,78.30882,85.252594,91.83155,7.1641574
91.83155,61.951874,68.11581,72.3262,5.8213973
72.3262,42.185833,48.714474,47.707222,2.1113193
47.707222,27.118988,32.483387,27.546795,17.92075
27.546795,15.207222,20.111645,16.143051,24.583914
16.143051,9.819523,10.964424,9.431824,16.249249
9.431824,6.631016,6.7049217,5.1002693,31.462112
5.1002693,4.4184494,6.023979,4.3315544,39.071995
4.3315544,4.959896,8.377449,4.8729973,71.91573
4.8729973,15.233963,22.239964,15.775402,40.97874
15.775402,39.425133,49.542595,42.185833,17.43894
42.185833,75.448654,72.81278,88.696526,17.907965
88.696526,105.31417,80.975586,110.13507,26.476112
110.13507,110.38722,80.7487,108.75102,25.749016
108.75102,105.28766,78.638214,107.2861,26.70233
107.2861,96.463905,78.0468,96.29679,18.951818
96.29679,90.04679,77.22716,88.25535,12.495776
88.25535,104.9131,77.505905,107.597275,27.966667
107.597275,101.200905,77.586296,108.5466,28.522593
108.5466,88.8369,80.29266,102.76217,21.865541
102.76217,85.2519,87.88927,96.066345,8.511908
96.066345,109.56676,100.117004,104.338234,4.0457172
104.338234,112.680145,106.846924,115.15375,7.2136803
115.15375,108.26203,107.13142,107.61555,0.44987077
107.61555,91.83155,95.80089,103.61631,7.5426564
103.61631,72.3262,79.15024,78.30882,1.0744835
78.30882,47.707222,50.94999,50.8623,0.17240362
50.8623,27.546795,33.110798,9.27808,256.87122
9.27808,16.143051,19.72002,6.457222,205.39479
6.457222,9.431824,10.519028,6.6042824,59.27586
6.6042824,5.1002693,5.7985,4.344925,33.45455
4.344925,4.3315544,3.9663162,4.044121,1.9238932
4.044121,4.8729973,5.11438,4.271393,19.735647
4.271393,15.775402,15.8448715,11.637703,36.151196
11.637703,42.185833,41.79884,42.787437,2.3104863
42.787437,88.696526,58.91828,88.93048,33.747932
88.93048,110.13507,63.65321,111.93851,43.135555
111.93851,108.75102,68.65043,113.47548,39.501972
113.47548,107.2861,74.03927,110.89232,33.233185
110.89232,96.29679,73.82863,105.367645,29.932352
105.367645,88.25535,73.71665,104.43712,29.415277
104.43712,107.597275,75.19385,120.37433,37.533318
120.37433,108.5466,77.59666,126.32205,38.572357
126.32205,102.76217,84.11228,115.83432,27.3857
115.83432,96.066345,91.24013,102.88125,11.3151045
102.88125,104.338234,101.509476,91.55942,10.867323
91.55942,115.15375,109.348656,103.96538,5.1779523
103.96538,107.61555,110.64131,122.35538,9.573805
122.35538,103.61631,99.73596,95.04679,4.9335394
95.04679,78.30882,83.09819,74.318184,11.814075
74.318184,50.8623,61.61852,49.71257,23.949574
49.71257,9.27808,44.188347,34.124336,29.492178
34.124336,6.457222,27.998505,17.640377,58.71829
17.640377,6.6042824,15.426025,14.478611,6.543545
14.478611,4.344925,8.175438,11.437168,28.518686
11.437168,4.044121,5.9965973,8.46257,29.139763
8.46257,4.271393,8.124489,9.505352,14.527218
9.505352,11.637703,25.90852,15.594921,66.134346
15.594921,42.787437,64.310165,34.157757,88.27397
34.157757,88.93048,84.95192,64.33155,32.053272
64.33155,111.93851,94.3624,88.382355,6.7661033
88.382355,113.47548,97.95361,109.54039,10.577629
109.54039,110.89232,99.53143,105.655075,5.7958803
105.655075,105.367645,100.51393,102.54011,1.9759843
102.54011,104.43712,101.303696,105.07353,3.5878077
105.07353,120.37433,101.635315,103.33318,1.6431007
103.33318,126.32205,101.5504,105.98262,4.182026
105.98262,115.83432,101.27887,106.971924,5.3220077
106.971924,102.88125,99.285904,101.216576,1.9074659
101.216576,91.55942,97.76817,96.65107,1.155811
96.65107,103.96538,101.73819,110.99071,8.3363
110.99071,122.35538,103.50829,104.597565,1.0413928
104.597565,95.04679,94.67937,90.75535,4.323733
90.75535,74.318184,77.03888,70.454544,9.345509
70.454544,49.71257,59.627106,49.004013,21.678005
49.004013,34.124336,42.615715,29.873,42.6563
29.873,17.640377,26.898567,16.270058,65.325584
16.270058,14.478611,15.733185,10.775406,46.010136
10.775406,11.437168,8.699387,7.4532127,16.719955
7.4532127,8.46257,4.4033775,8.495991,48.171112
8.495991,9.505352,3.2952232,8.041447,59.02201
8.041447,15.594921,15.761261,12.787437,23.255821
12.787437,34.157757,47.117584,26.751339,76.13168
26.751339,64.33155,78.37963,55.28075,41.784676
55.28075,88.382355,89.93073,79.919785,12.526245
79.919785,109.54039,93.402145,92.74065,0.7132785
92.74065,105.655075,94.07585,99.14439,5.112276
99.14439,102.54011,94.02818,95.12032,1.148167
95.12032,105.07353,93.0928,99.946526,6.857396
99.946526,103.33318,91.80871,103.36899,11.183509
103.36899,105.98262,90.27528,101.44385,11.009603
101.44385,106.971924,89.08589,95.28743,6.508244
95.28743,101.216576,87.5786,89.231285,1.8521385
89.231285,96.65107,86.36911,88.14839,2.0185072
88.14839,110.99071,90.46686,99.939835,9.47868
99.939835,104.597565,90.81795,94.68583,4.084964
94.68583,90.75535,82.988976,83.55615,0.6787972
83.55615,70.454544,66.09717,62.37968,5.959452
62.37968,49.004013,54.33008,41.45054,31.072067
41.45054,29.873,35.593407,24.331554,46.28497
24.331554,16.270058,21.521774,13.288776,61.95452
13.288776,10.775406,9.877514,9.725941,1.5584424
9.725941,7.4532127,4.7941284,6.169792,22.296759
6.169792,8.495991,4.6920624,4.6991997,0.15188327
4.6991997,8.041447,5.122902,4.5588264,12.3732605
4.5588264,12.787437,11.640961,11.350269,2.5610967
11.350269,26.751339,38.188747,45.481285,16.03415
45.481285,55.28075,65.33478,97.27273,32.833405
97.27273,79.919785,73.0785,118.95053,38.563957
118.95053,92.74065,74.24725,120.683365,38.477642
120.683365,99.14439,73.29058,109.81952,33.2627
109.81952,95.12032,71.51994,92.8877,23.003862
92.8877,99.946526,70.21887,103.77674,32.336597
103.77674,103.36899,69.17956,126.98175,45.52008
126.98175,101.44385,68.43839,126.36554,45.84094
126.36554,95.28743,69.18064,117.23114,40.987827
117.23114,89.231285,73.829636,104.63458,29.440502
104.63458,88.14839,85.10576,100.46123,15.28497
100.46123,99.939835,92.874374,98.18182,5.405735
98.18182,94.68583,91.35473,96.90669,5.729185
96.90669,83.55615,78.66699,82.13904,4.227035
82.13904,62.37968,60.256924,61.864975,2.5992918
61.864975,41.45054,45.97681,45.33423,1.4174322
45.33423,24.331554,29.471119,24.110966,22.231184
24.110966,13.288776,15.749416,14.57888,8.028985
14.57888,9.725941,8.177429,8.643051,5.3872404
8.643051,6.169792,3.113041,5.5748672,44.15937
5.5748672,4.6991997,3.5461082,4.939842,28.214138
4.939842,4.5588264,9.582657,5.441181,76.11354
5.441181,11.350269,30.100111,13.696529,119.7645
13.696529,45.481285,64.324104,47.84091,34.454174
47.84091,97.27273,72.2393,99.11096,27.112701
99.11096,118.95053,71.250244,117.402725,39.311253
117.402725,120.683365,70.81324,118.44443,40.213955
118.44443,109.81952,70.08764,108.54208,35.428143
108.54208,92.8877,69.02095,95.98262,28.090158
95.98262,103.77674,68.91836,95.300804,27.683342
95.300804,126.98175,69.40027,122.81322,43.491207
122.81322,126.36554,69.492714,125.29709,44.537647
125.29709,117.23114,69.32344,117.71026,41.106712
117.71026,104.63458,76.29672,103.89133,26.561028
103.89133,100.46123,88.76551,96.65776,8.165149
96.65776,98.18182,96.43884,111.368164,13.405376
111.368164,96.90669,94.65061,100.30137,5.6337786
100.30137,82.13904,81.935165,83.221924,1.5461771
83.221924,61.864975,64.18587,69.62567,7.812928
