HashFunction,TotalSum
c60a0cf8ace772b109bde1d167beaa2521260d9f451a9f1bc318e5193ef0a71a,16642
5625c36b0a2916f0362932cf02a323b9b71d999134102c0ebb4c4d135a1a8373,16587
2d8f36c5bc6e222b4d5f7dd761c39e46fa0503eeda492c3c5dead386b0b91e82,16577
401cb709c48561783d35b64c3a406415968840dd5de64d1bce95896d080a6ca2,16550
fea7728e5cf809975858c8ee2b75894b8a5eef796292de90bdd7d5dac19c605b,16533
59eaa41f755ad486896ac1cfad07dda926032c90e6a4a28779bca3f544cad6ee,16519
4ef43f9bdc08ce62f5fc91dee7ce13b913d0d5f30c3977fc05d8b08986539b24,16518
a8bda534525873838cd1cdd613a6ed55785c390a75f258636d32d23881008bed,16518
747b9c0c8fe8e7fff3b0ae51f161b0a3c1fc1782190b799a5e878dee583e6d54,16506
690fce5706df9b000761692926e4ac8a603480d6bd0c0efbada7c2d261924eb4,16501
3ef31e1abaee928cd078c6f38035aae703aaedf5c57b498a4607978a9b45da02,16496
dd89b6e0a795118061885a42221a1cbc766f28725beb266dea995e2568fad099,16490
952f99f02a0e07457f3848755258b1c011ab39b4d92d04a6ce03a9ec0ea12203,16482
a78d2b6862475b4affec4fbefef6cd734fea9227089802c602f603190e9a534a,16481
1a167c9151c3dc60f348861c4dae1e6f86029360baa2437067926989810e5929,16480
605474653e61f578a6c61357133060784d397e11f3ea4a30106495b2f220834b,16478
a6b36d897792d66598f6a6f7e0b5e9d1833beebd65d24f28c7fcbe3575b31d60,16469
44451462425ee2625bb84f4df04983ea2659513533209816ed0742f63958d0ec,16468
c65d4f9e3fa447cbe585b387f7c66e68310d3cee8c55ae79d4a17183f1135350,16458
cbde929cbad5261ee0af6cb76fc1ef8b2273798f684b82bd8de269a7faad27af,16431
f58fd7075ce805ebd9be21464db8d701f862edf1dde430e0c9f5b31ebca2cf16,16428
3b931da19f7de03a312f3a77df741b5a1956c19d2efc57805b4ce722e18c8e99,16418
d99403192940a78924a516ce2a2bdaf65c51606a351ed730f227f17907763aa2,16416
6062f3fe4a2314256bc552b417c1dfcf8fb5723ba62d906047c295687cfc847b,16411
6bd096186333e7d24247766b8324dbae04701d4dfacb570d660bc2406ce47b36,16344
99acc5e9de023ce5a6aec81a81ac47ac7fc9bee5821d1d006c5dd485aed88851,16332
0b957be6d2625ddc53a2becfea3974b10b4f3bd057393975cb34a612719d1eed,16319
ca7602827fedec0151c3b26b74ada4d1868df0c71073648051dd06044bfb81e0,16319
be175ea2c0ba3dd00471e1d9194c8f4f3e36662f879ef2c83395ba50b751292e,16316
c2ad718f2f1b6cbc53d88437278f71cb5c0b6bceddbc8d973e6e9bd74081dbe1,16301
2cca7df7c48017cefbf3cff436e012c97499b454ae8f2dc13272674d9fa479ae,16297
78a25c077fed4132e09cd94bf3be1ba0161c3382a461dad4a45b8a2f3d278079,16296
6737642a47d013e5320e674b5fb3b26fe1d78aace2046467fcb22b9a7e052b0c,16287
8fd96947855d6ffa1bee6dd5d7f6240274cb1f772363fe94363c11fd804a95d6,16277
dab17afd08b333344555c413cbc91926ef060c0695e39b6411ca90bf47f6756e,16271
e34f26cc6016520c0747ba16605fa6424f99b42c60541b3b1b4f2d801563e755,16269
b225a557aa700cd329d12aadde809ca7d00af4d7c45a53f1bf83e89af96e5f70,16264
917a4045a34b0fb338cc7b644aa1d2cc86cc6413e47848da5ff34a10fbb73b7c,16211
8a4f3a3e842be699502992a3d45ee08e763d9049918e10361bb62974424944b5,16208
f8daf6c3e9470bc9b307d3af4dfbebe20adf78678b14524795025c97a6b272d9,16202
a0ca300fb8593a6cc54c6c36f36f06d721f7bc7021d88df313e4c2da29bb8799,16202
69bbada3efa25785a89f30c940d77ae5876d87c636f3bb2e23254d2659b1cd29,16193
24452872e5cab97f6fb6d3067ca4c7ba15f1f17c00ce4d4020df835ac547151e,16191
a4677fa5fa19ab80d5a9fd99e50d48383353c89ece69ef7fd9a5566da89bc379,16187
265fc714dd6224b856d60492b9cd2b023ad5321dd0289dd1c49dc9a50833801c,16179
27579a1d7a7c74dc34e850958fcb650c4bcd79b148f8ba9d41006c6344949ba8,16166
b4936ac95f0447423ce0929c6be4504efb07c4db93a0c4a4cdb5db36278b5c03,16134
83d711550f4e2dd098e8b71cc4381c5780c33b13666551716bc908472c0f3b23,16132
5cf00e2920197843f34a13ecd426a45c2dfd499c3ad644df80f50487b248a4c0,16129
0a5d9412763f497d8544019f676f5f6311a1cee3ca011a639f71adf07f1121d1,16128
ca542016260515a44bbbf3724f697d73ee39cc9bee4bed2bad7897341c037f90,16127
d2f8534d24af6d57ac2e8e153d6a0a2cc396e935d9209b5cae95b4ed073356cf,16127
5130a079e502038f4ada5324d5ec9197bcac3ce8256b831f1b8f8375c7585e94,16121
01867f81f09036b4a4b7e379c14f5f73dbea2396468c8ca49779f129ae883835,16098
360a27dec190a47622e7ba9832853d34b61985728c17d44ba67ce1008abbfb26,16094
db9be63360ffde2eccd03af1411139e8f47735f41f84c4506e5322ecf798a5a5,16089
8e3025b210528ccb6258b8e8d3e429bec0f9344a9af724be99416e186bbc40a3,16072
39b8cc80feb301611da3274dfaf8d6523bd8b05491a90c7d52d309f2479c17a4,16038
2b83a2651b3e27da78489e02321fbee2cde2715584d854011304a5b773463060,16032
bddc64e8fd782b48ade3d75ec478b28a672a09a834553faa1b29feeafdde0867,15993
5b170dede32447546c12c78e7b47458cee7da156ec85395f54a9e9aecf4389a3,15990
22f2ab3de4cab250e93b5453b1df1748545227e074da50e705e1210166384118,15986
862dd98a30e3a18736ac4803dbea0fa087a1f563c7d1e7739b4627da9ae4147f,15983
f18ab6c50de17d313c358581e8f456dd49d922e949122e5ac986e42dc7c66781,15962
15e2fc4111be75899d4aebf428b20c1380292eceec34b17b5682e4de56c1aa49,15944
269eeea80a30707ff382cf89a04936877e2b3e68b36d9048b42d6e0aa1e67dce,15944
adf9223e90a41cfd2746c3d3f56e01ee8316d68b99afff84c5a62f7098335b05,15942
df0b707d57e14f00c8095c36d116abccdc2dd6ec01814ae6f78e53ef538c427c,15936
50769cec969dca26bacfa6398e32b56908bc37d5d546482ad726b4d653fdb8ba,15912
b9520db48355a60dd0c3025f06aef9c0944f631a46cd149fd0a26343dad3bc0b,15892
0ddad15532efc406bfd71da5d9c6b0e39e9159cbf9097b3047ce70a98583593d,15887
c7cb631618981870c7ed0b7b29c4228c7a5753894939f894d764e877eb63c3d3,15886
e79cb7361a541a3a6f09bc58eb4757f39bac826ae7322a0507de02a8e418e399,15871
89b2d66d40355ff12838db846680065fbd59ac83ee278fcab99b6099164a60ac,15863
fa4ab324257d007ffb21a477f51d578c5a7baf362753b0af1dfe2af480233a6e,15852
1c281665f5fe3dfd684f6314b50a9ec82a9193f9df3962128824b5f23da6ffb6,15848
a05ffae3a6bcc1d91142e2ff0e4694ba8101b3af9fc16174af1e7332e02ec3ea,15847
fb09e4262665be9ca9dd663b4fc330dee628c0d72e23cd9f7bae74a7205df1e7,15837
a50ea696c55f6c8ad922e4230031d4e85c2ec3d37e3417d85953cc06e1dacc93,15833
0da160eeee5019e3ade427e0f4f86efe54526544b6528e03e65738e484231240,15827
382cc178b2616cdeebcfe408a47103be2a0b508eca024da58c36b4c1000e8236,15827
e441b700aa1b54416a95d00f3bb83ae5d7686d09450a19bc2eec4534bddf916e,15827
8e8786b912d788c701be74080630b2eee4a1307d1e26e1178cffb0a5d7c6aa38,15792
c50e0d8a2713ce8e2e63c8e5dacb117e9770f7170f15806bbc6a87750c70ca23,15783
8f7e9a1d20b972b2c43c0b7c4be2d227d1992230ad18bf07200e64369fc0927e,15775
2285f074c737b9d0670afe7e1de6de098d60012bfb67eabbbd0be300f7278ba2,15749
ec7f569040090a9a52a9ad3796378593276c8a7501575e6df6861bd6d18663be,15740
93425f43a04d7535e8c72e9c6340f05cecd817eec159d37c8cd034cb359ce465,15734
9ad3623b00ef4bfacbb44b7fcf5b65032b6b06ffa3f0bdbf66c9d3db3ec85692,15688
e435482144a9bf33930bb4611fabad9ba3d92ae924656a24aa08e29ef4565fba,15679
1dea6307388fcc2f18f27484fd6105786ec03bcf94b86805edd95126bef1fce7,15679
56d1cc232d20126b7c398af25c82f4d4d85c07f36f3b2f3b9802ec78ab8f26cd,15678
df535d6227409daf78581e8477d0eec20cb75ffb3654421301caefc98de6107e,15678
5634afc7a69d8a42bded81c6dc684f50cf01991ccdf65a5244df7f9189558381,15674
e558624c60dec7bfcdbb181a6cf959af5034a8fee485b4e4e61d2b6c7d355830,15674
d256ce063c10794050739bc1bb71674fc7fba98616dafa0c13125b00ae39f7c4,15673
3f5451e3ce154d4617dc44e92e6bbf32be6f3a96b9763c0d18038eef3cc8d94a,15669
1ad66878f6d26ddca166f84a109df404d617f6d4497900ef9d182c55c9a35d2d,15661
884da15e299b4034dcbce7a9e0c6b18795744afacc1d0b26887727c50611dfde,15590
a8c7d4f4f8cd9d29c25dc907e092ac0050d7474ba20b9f57afa0b754293ec91b,15582
9df9170821a859795617cc3db0c19af9425acb5e646cb400dcdde960a23563a7,15567
01e9aafc2d7341c8f376680ae803c596cc80b64585a93e44a3c4672867acb124,15556
9acfdd57f3113267734650688176e664301cb7dec9eaaabdf3e530833822356d,15534
36551ce0d1fd99636fc5620b22cdd692094d1182e4a6b0c4fc1bc5b7f461903d,15525
3f30f551967bcdf2ffcf00ca12a6b65e32473ecfae84fb3ef933c30257d5c4ee,15514
213f7cb4499907f6bc92bcdc6500a6050d39c21022b65a76361623c904c44f07,15507
7eea9d65424382878b530b3db4265646653fe80eddb6269e71764b681b30cf61,15505
e5d5d650d2f27e2f48f10cf750c5dbb6e7800a5a88a294056237db57d45c7e62,15483
314572496b11b49ccd05d2857f15a352cc7507a6db0d1248990cdb5edcbe9fef,15474
01e1797fd624d90383448fb88ca4bf248191bf6cf770e696568e479c4fb5bd74,15467
204fb7d6664545d92d19002235d48a8d8067cd54496e999f94415a85ccd28127,15467
3e5811a13393dc054c3f82d87035037aa757d1696f61e72d5fcfef67d7bd1129,15463
7ea6943a3283f724c12c50663db0f70b1f95d21e3966c2b10f1256c53053852a,15457
191f3acce5f0be9709fff4c152ee8f8e5716ba51705195bdc2a039eddf6cf5b6,15444
287ef97f7bcb8d1a6c4da2dba944f9fd5404471a4c7302d507cc671431e1ab53,15444
1feeeb52cf6d5dac3ff389407e824ac3e4a52a9c62e0ab07473d603a6adf033c,15439
41e67ce7aace56970d4446613214b4ea47cf80bf341c417fb83cfd2df9aa1b63,15425
6ca6571b0a5a44c8aa608aaad750ca04750f0ce9df26c54f7f735f599da7892b,15395
b2e9b4b3da1e944fd1347365939301c108f43f41073c235f8ab06a5a47fcc6bf,15363
e7a6a8b4f75b33f087f40179f09c8bf71fe1897288ba165dd00f240f864be7a8,15360
f65d7caf614b31619059cf948ac10f0804872d9dbe0de77199d905735ec3410f,15357
c51c4f42b1729f4f5ffff352af115d58d9ec6c8fb86384c7386c8e5eb65dd7b8,15355
704a95ea05e89cef36f5516935f78c42fbf34a89c379e340953c3e7741645a54,15343
6aed743d8120a121806e3ae1d54fdeefc885948b483ca39234692002aa60d95c,15339
db482449170c8f46ed5fdb24eeee719bcb284e72b1cd7ef1354308b7d3201a89,15333
2555fe689700243c45b4d66d63cb09294626b7470d7d38c2a0ca033e28af8602,15323
179efff8167d0fa6e7c3783375ded1db481ad49d77114dca21b157f74a1171e4,15321
fa245a7acc8afa8e4c55ac920a3b9c5e70278c748b896f9b096d8088bb6bde73,15318
c189383de551a9550351b77c1b60329eb9471493d0c356c21a99ad785b78b06f,15305
f69e1f3ba89054b7d23af5d5095b469d4996f1201a40ffcfe96d4f698b349ce9,15304
de4d1a32bfa589421dbe892bcdf9e663b674922db7ae05f389385c576c3f4984,15298
3ca1f786e04b18c9e993a1108b9c0320f207883431136a61c12a659acd26ac28,15296
4470be1dd2784e0e3a5d7061206f219c0d5f6471bd001ef4350a47a9c170b4e2,15296
c30d9b394d987be2f665bd1e88ea207660b903688537eebb598e2ebdb9f28cd8,15274
7f354c38f555c09ace4ed78d550109db8048c2b885a8e6a24d850d9db792466f,15271
d92b22d2ff4a1cfd26b64c597697c6727e5045b7c69b63e23f5bdfe03c3f2491,15244
4d696c0083ae80ca10784d11cceff8634a6e8fef2b6e4b905a06bfb3404f0832,15226
2e4fe738cd91fd5f877e4d90320d24280fed6e432d735ef27b761495e47a02ec,15178
876f7b07d0acb6868084e0f83b3546571745a60ec71829b65ae69b9641e3f848,15162
e7f23c8ec67acf6873959d782f0412e3b260d81e606906e09bb85f0497f256ad,15162
fe675397e385489f1df2ee4fa06c2053f5007c2eef8528591b9c6d868b41588c,15162
9ff4e5109a6718cfcbe9f3e170e4ec2d43db1f43cd1cebaec557ea01b4ebf273,15117
194ee69a9215d8c5b4a664a37493ff35bf95696370c394d89a80dd0e05a88c2d,15109
b536643260c94297911ff5362094f55fda70824de1207e6ca9c74dde80c11f83,15107
d4fba6e5fbce87ead1bb35c287d8cce1b902a561fde1b758101723fe348af78b,15022
96738638773391f4068a98b8e64f202cbb74d4b8257278860fe373de765e5f7f,15022
35110f5428603766f15365de21d0d02d0f5cc60869b13d7395c49d8250db77d9,15022
3aeef5ac086d01cd5db6c7c29c1ad740dcad5571adb9eb94dc82a1b94cd9782b,15022
03ad69cae34e47e0c469b3067fd006677c6239e8fc9df4a11c17234ab8bdb28f,15022
47282b687b91f3a5086d02241dae9e54113d15074e6c3cb6f82af1e9dbb873bb,15022
0b30566aeff84b3fb5d84d7178e3a76d5638755e957aed3746f172f56a625eb0,15022
1e564bbc61b31eeeae0b4e2e4c63ce790ef283e507584fbb77b470512fb84428,15022
2f947b068f029b503a1ff8a58e57ef4c2ea3174f327e07055b3bfd07d5d91a65,15020
367d04a5b79d0358c9786406a77dd656652301c53217709fcb5c5ea9b1ffce4b,15020
3bdf1e9cbd5668e28b45d1008d80ad84666aa72ee999ca1debf07c8ca3276a90,14978
0ae55b58284583914b7a2744f25fb3c5ed5840556aa87f7549b0a428e74bc347,14957
8bedb131be7b8f0bfd7e51823c8a6903ae85e06e73479eb5b3be0286d86b6b20,14954
4a9316fc6cb44a8f2921327722746fc4724f0507af050b6dc651f3af9ae2386d,14942
4178179e626b8a34dad5a253ca4a89850852128a211da454d617e7936ccf11cc,14939
bbd8f6b24fc6b3da8dcb76924a86559f50de3d036ef19763f882544c5814d403,14931
de113e0ab4ccaf36488f3b81dc660e5b23d3d6c0383f86c5313cec346a59f22d,14928
79ba52970e8677500fa34b400df7a3008b2ded3dfbc5f01d7613e1dcb46b60be,14924
fa49cf0536eb7edb1466ec0690139cda0ae61d459104b0ed8a7396fd08db4fb2,14917
7c70fabdc6a1c263826e18f15bfa04a28697ddf19460ef63de15be95091b06cb,14905
750bca1cf01afbe9aa98ced629e933d629125e5908726604f8cef61efa886ce6,14896
1b7730a00a125cc4a6b8e792838e75e1b10214b736876c7a5688738e9467d075,14881
44fdc8a810ec32668231cc34bc732247f5537918dde03e9ad28ca4e89a9ea33d,14857
3e6bf796482defe9a35f5841dc668bc9b4861dee5e325d5d5c61ea7e476b8cd8,14850
541e4d54bd50e28ec6055807546e58ef38c5e12cfe90873cffe097ed6707bbc3,14849
4a405c5fd0c8a2c3403531658d180cc2ad39431217131cb07c0c2e5b85b5edc3,14829
1050485cfd840ae5925d4e7806b117b2422deae74fa7f43ee73a7a9d715cabdb,14829
2a112d8cde46a480aabeffb446c4e2d7b8a628fe07287b7c7dbd7fe6427ba567,14801
c4260bf5a9b455476332440e98a05b315311d6a18c401dfbd0008302045e742e,14798
5fd7d8626ba48426961cff2ea2c93e136699b04a227ef6df0c251807833d4bf5,14794
52257a6759b3a921be888959ac35dd76b0744cee2c74689ed01e936edce5ac16,14793
d08052c8487879f8e7a9efb4b01e3a4f29e5e9fd58ea4bb4254870b14c322483,14792
51541e1ca14e132c0a2a7eb9a5aca0de61999916f0513a07e88dd730663e1256,14779
6b1abd80d19bfec8b308ec621759caa5d1fdf1d5f2c43fb97f479c835404884b,14756
6e7e0b901c85bf24f84026c7bfd5c040e2b1f0df74462e252a63ca4c59d1e17c,14745
e763a4a19f28a178459a64a59015fbb9679bcc5283852af7a8a7f7c9b5778377,14743
1fb1a7b99e61112c23e017fd27bbcd9fd87606074a8f965061e2d35068c4bbd4,14731
f6c7082d407365d4a81da746fe5d86ef5696b44c94aacf838f3ab96fc9d4bcd0,14726
6f6868823bd3c4e27ae0b831235f1a493e6bf2a37d513a1c33ea88f6a214ae7a,14707
002778fb39643f1a7eaa3bfd6827669a1e6bef9c7ae4d07be9a1db6b3ebea49e,14707
f0691eff17c0ce93beba17c78e3b2670b5d8c65a9724ce03aab5c7b27fcdd565,14705
48694da8471a034e242ad870cc716fda3e14e1908fbf23b20aa08f76142280cc,14684
892c5e4aa146a3b04c604956e530a7cb2b06c4ba4b3019dab663e2efc1abc69a,14678
cc05e60a19aa80a048d0b5d1a46e6958661f0a2603293a6193d6b61dbea049b6,14649
8fb10a762646e8de995afe176d64e2b2d13e663578a7b96f4ffb2aeb25c26c9c,14649
31909df9de737a17151f58e71bac85e0e216962930df6c0ca538f29f963e518d,14632
279f8e5fef6d27e717ad0c9c22225f9cf911a11d04369b1a33711c493c57baa8,14631
c1223a09b7b21198d9429dfe491e6631f1040ad1028371ac197dea200e6a86b5,14626
5c95274d0f630e0a0bdcd25819be17e594b6ccced902bc76f3395a3e53342cd8,14596
b1eb2b2f8546211ac3ad11662c136ef2b61d50614d18e53afc4caed001cc9c39,14593
6d34df8ec0d80f63021aa6dc5e7e80df5069bd25bbabd0c0585349a1aeff8076,14568
7ea6e6de944f1aeb92d49459bc61333f12391c88c8b4d1b638b64164c9179f1d,14537
c8cdd42453a7597aa97f4d992094672ad454f2e259f7e94947b6054531b2393e,14537
e94598ae1b7fd3e090e571f46c41a96784bf0c6593d808d1b4a8c2cbb20439c6,14522
9854259ace020093ac300395e83610780989369a2c55b97968891e2d197cf3b6,14522
d26a2624312a86a42bdf180ed73e5632c9b8cea4f22120af581bba9184ddb01f,14519
d6362bd6c58628e18151bad49e88f0f8b3f95557ef95739e5456f99c585df28c,14492
ea3f5acbc873bcd499c1dfed18bd21f071c6d6ed92517e0d43522e830c6c0f7a,14475
656b921f529f5e5b7c5b75c9293929ce24ac2b3679b3dfd55782ae89c006d277,14459
409484c3e638047a3ca3e1afcc278a411e11d130fc1908e0626be07db08c1253,14450
9c21371c35533979c07526badcbfe1c8087d8b213e55db54279921bc4df8a8ee,14445
30725ee512983bdcd736b0e2c10b9cf21550b910c39386737b49894bd4732ec3,14442
73d6bde0e779e62c20ac5b5077b06a93103f8de98c0a44597d3023ed3b84edc1,14441
4d0faca65d85ee3662781f39bcad1d05347c6a3a65f612859a2f57cc5f39158b,14416
3f7df7cb92429be2b91cb4c12a0d1afba10c064249bc44735b99cf7fc061d4e8,14411
e100f790c8d60f6adb7ee5d64565a6414c112964c26e4f5e4d1457a3175153a5,14405
4f1baf689bf629ef7780fa6629c668e7861b1654ad65ca4ae0882044ddabbc9f,14397
2cda3bb087a62ce2108e725519eef398a93be3792090c153710fada0dfeb2dec,14397
ecdc7b935f4afddacdd4010198a009c6de826945f9d2fcf6ba4121985afc3650,14397
cd3e262c7901859cf04efaed4bf2eaf429bfe0e28ffe27b09de115dd9587fcdf,14397
7e32df5dbcce92e404ce5a95d8ee5a5ada677a8f801a692f2d9a410301b57413,14396
1967b338945a5bf2cb6000d0d8259c3caab8cf9e284f12aa267c5b86e0a897c6,14396
5aa2d555cff4ecf6bda897f4ac2134008b939d69e60868c8b171c8874e364f09,14390
df8b51bafe1f0ae6cb0c155999aef64de07316dd98f74fcf27b126d412fbf7a7,14387
b37cdd5bb856dc5a1209ee73b6815cba09f815ad4499fa94b7152a0467295126,14387
bde747d5904f33e01c0848dddb75693086deec15c3681ec066049270d95529de,14382
6cdaf9ae543b6f9518fcd134d3c35b500b7eeea93c0626a4d8a711061f3967f9,14374
d75af9ba2886aac329f03fc4b3f8770455777672d9c4a0afb9fec6f7f9f069e4,14361
03ad3dce0e3cd01edd8b648ce12cb4d7be86cc9738b98e148f31ca41ebf14ed5,14360
a7108f3a86ebe3be5b0f6d7f7b493c5677ddc1ede2bddb1e6a18fe219e5b68bf,14353
be5f3f817b4c24c59b8125d2b7ae485ae7550e3e4a09e0fae980b87598c20fa0,14308
798f22d30c6103a1a4e5dcfd65efb35c71c68e508ab8b2e0df4b2f2f47179625,14295
d0776af0f63a42dd3ec6cb760f59604d1bc1f53d4b18ce16db90dfa0f4a44641,14293
10012578d2a54115b81ba2945af7c93c064e9938c31176f4844a6521614cddc0,14288
2be2a83abfdd86d012fb88c47c1e0dee10e9b77e102a548de0adfe8d87ca6b78,14287
2554f74009e48649f884346ad3e536221914fe066d28615ec2dad30f9241f797,14284
ff6d6931bfc026df6c1dc4199d002654251b2f84a9bcba4f3471a0ab06a174dd,14279
aa0d988ab16537c80606318f0181a9e3f897823e7eb67fdcc1d9585317529828,14273
8dcb1b1b418f91778fc55ca3223e881296fef27049f993d62baf5d2742399c71,14267
6a7715e5d15146811c3d046270dfde157ab3c4c895c2312f2cd43e3cef23ecb5,14261
ce371a279ebdff4a247f933bfa01ae988e6d442859bcd38f9a40aab3bbe80078,14259
f870839ae1e7e895507de062e9ccc79dce1f94efe1d90e765df86ae3f9c684f8,14238
e450cf5966f0c16526a08f574424a0f91433a19e943b51f80dce5f845080aaca,14225
2044398fe8ca527d55cba3b56e35e85f463afd7b6313bb84f48b21f3a5cf4257,14224
f581ccc661e1a45a6606e537adaea001b81c09bfecff8e6241a2c64a08903328,14223
bba3ccd0870bef76aefe7e48c16103afda666a8e0e2383cf3c8602bd80d3f63a,14223
295601c388ee11cafeb57a49fad53619750e6920f12a8540407769f462fecfd5,14216
dc71fe8bcbdc7ef95160bab182ed10c10fc77517d20984859b17ecd6ce8fe667,14198
02413db3a186f8008dd18949d36add2615a5e44b1df20730edcf7239be4e8212,14177
03be30ce9ea6c06ab4bfd267a7f4aae620f2fa359cc62db47939ba3e6ee50ddb,14136
7cddcbfde59bacca895a88bef7c7c27390b15a92cd2b7835c3e94b2a12dfab7b,14132
c3a09e77de51c165530299a91352ce88714fd416c6beec5b22e64c2a21e5e9e3,14090
6911951e1d2603252f425e05be2504fb3a7de82b4f86e0bcca6e6764d3ab64fd,14086
5e4938ec9b6bd69d7f718c0276509b690875e7473120af65ec21e3b8e687eaed,14079
ef76f45022ad27916aad91bd700a8b5a80228c502e4cacf785aae2b078ae9682,14078
3c7f95a799a0d53047f63c96b06ff1aeeb20970e9f13408bf02c9e686cbe5d76,14060
9aeead02869f4c554a040410fd7ab60c52240098d31662b232aa4dbcf786d413,14049
1e84d302c15fd510c9461700e1a3af16321f56f6c6dfd980806e33511a8f036d,14044
58169e4997aff919b53a8db602c25bc8edc39e83726d5425bb971395faa5ef79,14041
5f14e2c59890db103e405f888567de0347218348745a69922a3bcf2de5ba379f,14040
81f093928381a2732528336bea33946ec75636d109dabfc1d993500dba716643,14002
fc1957eeb894cf80dc11a8dc7649baab59e04a0111696896a1d7c780621d40e2,13999
008f8453b20e1de6ceabff7265b838f16d5e0f2362886ea7241ddd152ff0bea4,13989
083a32d59288372aed29bfce0a4f41ad82d7b2d7585a6818552fe54e6ec14ae7,13988
478e29d1690f88b91949f30fe8befd0d5b179a723aa99811b1e2bd8ca70c7775,13984
a14a2d73a6e18cfef762c33d71649415613c49d3911fc946c55d22f0e3eae56c,13971
f1c1c6e9e6beaa91ac685c608260aa16bbadabf7f6052118901d1318482b9a59,13968
a583e0eb0e140a9ef9e19ad44497fb577d785976bde8220ea3b7fde6beca3cb4,13958
71cf634d464118218bb586c2a3d8c4e9b29b38168e10e97d5147a200ebfa7248,13942
193592ac1a62f406923495488cc0a9e6e69b5559e41c7c21cdcc0cba0ad2b5ef,13924
5463e798fb81db495e1a69f7be12b0d96dc972447ab151aa71bcfecd2f7810e0,13921
39f24f471ce9da947fd8515e30003698b6fb66267de16ae2c7b36cfbfbdfd269,13912
d6bbdc7db0766c3b7cc5e5768eb1b8f093db2a1c999e74e7af5bfeaf10d0769e,13911
a45c549de881e71b85794a524d88d3afb15e81c9dc8a9b03868b519006137ef0,13894
c78a00e873f44a218d3b9c26b2a91a3d2c0e3b832c3e5a98b42c38772de4cfe1,13888
008efb55de3b1b8797aa619de48c97a2b2ee4f8c4555e7daebb1d472247deaaa,13882
3a295632b7a147a1bbe0cf2214f30ae5bf882ed4710c8c72956cbf02ddf25126,13869
8cc6b5409f4a33ce3a2eb5632cf9b65845cc466ce25179754708ca7b20ec85cb,13867
cac9930f6e86260352432638b5eb8a2e85373f7d92f270adb300493cb4c81478,13864
62f5bd8d17550ae4b52d2d13c3328afe6a01176b0c1ee2baf5bf548b34315a45,13854
b0d1c6e62704681bfb323e63eafafb01e29599cdd415f5b16c7de4d542028c2a,13838
5a5900fc94a9bd1a64b76f24abdbd3bf13124589682bd44f1524432186431f75,13837
b99daf044fa85a6ba9c6a3ee23a433451f1d2bc5f1c41e14106aa82d7c7d0ecf,13834
2c7cd8e30362826376a196154891cb5f949fea42307d0b52a5ff9f3f7be6e234,13830
677d438e02e626127b2ea632d22a41dc16f5d7d536f13f14d5c14ed51f502b55,13826
c171d1c28313f3141824f43e42769af3d04e32a6d9e3c3a7c2c1539b88c55e33,13813
86b8b5059a844f813b47e59fa23ce91b2d39723b0ba3857d71069ce93ef5c339,13796
5ef31cbf16587c11b36c73d61eab7c40b33d8d5fd2f5041eedf48be3ae911905,13788
945b4d32cc53eac126f17f261a86e7259cc93772beae618973d841fc19b02587,13787
0b87437bfd30959c1324295a991fb10e5fb23ed7a0c5d388d31266bceeee0098,13786
f3aea307376945af75a8a38b2f6e729200507fe7db49bb7594cc8220ffe48e38,13776
ad388c29d8072850bfc54a39722d62196e3f701d8645a203913c6189ef0e76d7,13770
957d8a7457600f68b768858871ed89fca8f67e2200a9177303994b9678e53c76,13765
24e81a555f77f390461c33eabd6b5519178ba67882bd3db711b92dff1acabf0a,13764
aa8dc743cdc72a0d8a7f9cc3c7ee5b62c48af28276708c27ad447f55ad100919,13756
a3c933103eae1d4aa872755e4180ab02051f83e687e0f551f5279fc66d1d01a2,13756
82becb9059af58ea2aa2568acc261a7b12fc494b46e1a4ee1a777a6d772fb28c,13753
47bc7881328c6bf5afd00218e6ea143171a2bb767aefe0c28986642a1fdf0fe8,13751
19e049f5055459fca2f769c0815e1a412a4c9a984d1da04b3855070e2828c98f,13749
7d6e670d01a57f956f887d1f4c114ad01437da4e8bb851048a2e0fd1ac80dddc,13720
dfa11038959fd5e2ce12f2edbfe2b430035b6d6c21fd0221e49a7d518fbda38d,13705
39152d9484d20b853b933d6a079b19aa1573f0874e4d607080d64dcece392ae0,13702
e8e8c53bc3ab47e73d700e94cadb025bfd127078b550c52ff59c99f4392f4fc8,13687
6f453ae566d52d0c0d8c1be2455e645a11e8a22b8a7d4d9db024a02ce36ad59f,13680
8ac2cc1f4251c2f7643317694015a5657cdf3870695ca535de959aeafe951755,13678
965968adf32febaae7df538a7577d285e3379e2fb5a52fbbc8e2e3a6597c45e5,13667
a84865a4bc8355c7a9b6b4b3185da13d51710f2e60bef48e34704bc77fd9d5c4,13662
479a7d08547a5880f143440c60b943a13911d5c0b4fec78819588d19f51fec47,13659
3e885424e5ba0e0451b6ba18abfa09cb26106bdf8df4579bf9c5673327246d50,13652
e1da669b5eba6731e99229918a43e9851efb6ff85d3099d6db5a073773427fe2,13636
065d12cf01ef476e1aeb233acf5eb02336209cc5e89a9d1aef6a1c8bd974cf18,13583
d7a45bca1a05a236c11375a6f01fe7d27b00430a51edefc5d5cc77502f66961c,13581
bccd7f21a781ea8e2365b43916440c31c42923aeba4eac6cc90998333b4a932b,13573
